time,pop_capacity,pop_count,pop_updated,upw_capacity,upw_count,upw_updated,fre_capacity,fre_count,fre_updated
2021-04-18 21:00:02.410558,360,58,8:58 PM,72,2,8:51 PM,185,28,8:58 PM
2021-04-18 21:15:02.063192,360,55,9:14 PM,72,2,9:14 PM,185,29,9:13 PM
2021-04-18 21:30:00.772008,360,48,9:29 PM,72,2,9:24 PM,185,22,9:29 PM
2021-04-18 21:45:00.926868,360,38,9:40 PM,72,2,9:40 PM,185,22,9:41 PM
2021-04-18 22:00:01.028068,360,23,9:59 PM,72,2,9:50 PM,185,14,9:59 PM
2021-04-18 22:15:01.845067,360,17,10:11 PM,72,2,10:11 PM,185,12,10:10 PM
2021-04-18 22:30:05.918112,360,15,10:21 PM,72,1,10:21 PM,185,10,10:30 PM
2021-04-18 22:45:01.717580,360,13,10:41 PM,72,0,10:40 PM,185,6,10:40 PM
2021-04-18 23:00:02.392252,360,10,11:00 PM,72,0,10:50 PM,185,5,10:50 PM
2021-04-18 23:15:01.990060,360,7,11:11 PM,72,0,11:10 PM,185,4,11:10 PM
2021-04-18 23:30:02.076376,360,5,11:21 PM,72,0,11:20 PM,185,3,11:20 PM
2021-04-18 23:45:01.605117,360,2,11:41 PM,72,0,11:40 PM,185,2,11:40 PM
2021-04-19 00:00:08.281121,360,0,11:50 PM,72,0,12:00 AM,185,0,11:51 PM
2021-04-19 00:15:02.076977,360,0,12:10 AM,72,0,12:10 AM,185,0,12:11 AM
2021-04-19 00:30:02.178796,360,0,12:21 AM,72,0,12:20 AM,185,0,12:21 AM
2021-04-19 00:45:00.998499,360,0,12:40 AM,72,0,12:40 AM,185,0,12:40 AM
2021-04-19 01:00:01.692356,360,0,12:50 AM,72,0,12:50 AM,185,0,12:50 AM
2021-04-19 01:15:01.529307,360,0,1:10 AM,72,0,1:10 AM,185,0,1:11 AM
2021-04-19 01:30:01.503564,360,0,1:20 AM,72,0,1:20 AM,185,0,1:20 AM
2021-04-19 01:45:01.420500,360,0,1:40 AM,72,0,1:40 AM,185,0,1:40 AM
2021-04-19 02:00:01.515529,360,0,1:51 AM,72,0,1:50 AM,185,0,1:50 AM
2021-04-19 02:15:01.758347,360,0,2:10 AM,72,0,2:10 AM,185,0,2:11 AM
2021-04-19 02:30:01.606201,360,0,2:20 AM,72,0,2:22 AM,185,0,2:20 AM
2021-04-19 02:45:02.506592,360,0,2:40 AM,72,0,2:40 AM,185,0,2:40 AM
2021-04-19 03:00:02.229039,360,0,2:56 AM,72,0,2:50 AM,185,0,2:52 AM
2021-04-19 03:15:02.520769,360,0,3:10 AM,72,0,3:10 AM,185,0,3:10 AM
2021-04-19 03:30:03.091942,360,0,3:21 AM,72,0,3:20 AM,185,0,3:23 AM
2021-04-19 03:45:01.190172,360,0,3:41 AM,72,0,3:41 AM,185,0,3:40 AM
2021-04-19 04:00:01.175836,360,0,3:50 AM,72,0,3:50 AM,185,0,3:50 AM
2021-04-19 04:15:02.061897,360,0,4:10 AM,72,0,4:10 AM,185,0,4:10 AM
2021-04-19 04:30:01.825641,360,0,4:27 AM,72,0,4:21 AM,185,0,4:20 AM
2021-04-19 04:45:01.579534,360,0,4:40 AM,72,0,4:40 AM,185,0,4:40 AM
2021-04-19 05:00:03.649347,360,0,4:50 AM,72,0,4:50 AM,185,0,4:50 AM
2021-04-19 05:15:02.686718,360,0,5:10 AM,72,0,5:10 AM,185,0,5:11 AM
2021-04-19 05:30:01.408762,360,0,5:25 AM,72,0,5:25 AM,185,0,5:25 AM
2021-04-19 05:45:01.932385,360,0,5:43 AM,72,0,5:40 AM,185,0,5:40 AM
2021-04-19 06:00:01.637015,360,0,5:54 AM,72,0,5:50 AM,185,0,5:50 AM
2021-04-19 06:15:02.448812,360,17,6:12 AM,72,0,6:10 AM,185,6,6:14 AM
2021-04-19 06:30:02.068307,360,27,6:29 AM,72,0,6:20 AM,185,11,6:23 AM
2021-04-19 06:45:01.845374,360,35,6:44 AM,72,0,6:40 AM,185,19,6:44 AM
2021-04-19 07:00:01.606687,360,35,6:58 AM,72,0,6:50 AM,185,22,6:55 AM
2021-04-19 07:15:02.335412,360,42,7:13 AM,72,0,7:10 AM,185,24,7:14 AM
2021-04-19 07:30:01.946242,360,38,7:29 AM,72,0,7:21 AM,185,25,7:29 AM
2021-04-19 07:45:02.662569,360,32,7:44 AM,72,0,7:40 AM,185,29,7:44 AM
2021-04-19 08:00:02.280856,360,28,7:59 AM,72,0,7:50 AM,185,32,8:00 AM
2021-04-19 08:15:02.036569,360,28,8:12 AM,72,0,8:10 AM,185,39,8:12 AM
2021-04-19 08:30:01.989787,360,23,8:28 AM,72,0,8:20 AM,185,35,8:29 AM
2021-04-19 08:45:02.559556,360,22,8:45 AM,72,0,8:40 AM,185,25,8:42 AM
2021-04-19 09:00:01.096360,360,27,8:56 AM,72,0,8:59 AM,185,12,8:58 AM
2021-04-19 09:15:01.727678,360,31,9:14 AM,72,0,9:13 AM,185,19,9:14 AM
2021-04-19 09:30:06.158772,360,34,9:30 AM,72,0,9:30 AM,185,21,9:26 AM
2021-04-19 09:45:02.567832,360,39,9:44 AM,72,1,9:44 AM,185,22,9:44 AM
2021-04-19 10:00:02.310451,360,33,9:59 AM,72,2,9:55 AM,185,25,9:55 AM
2021-04-19 10:15:02.056487,360,39,10:12 AM,72,2,10:12 AM,185,23,10:14 AM
2021-04-19 10:30:03.046237,360,43,10:28 AM,72,2,10:29 AM,185,17,10:28 AM
2021-04-19 10:45:02.619300,360,42,10:41 AM,72,3,10:44 AM,185,16,10:44 AM
2021-04-19 11:00:04.442230,360,46,11:00 AM,72,4,11:00 AM,185,17,10:47 AM
2021-04-19 11:15:01.737814,360,54,11:14 AM,72,3,11:13 AM,185,24,11:14 AM
2021-04-19 11:30:01.381071,360,51,11:29 AM,72,3,11:24 AM,185,24,11:29 AM
2021-04-19 11:45:02.613424,360,40,11:44 AM,72,0,11:44 AM,185,25,11:44 AM
2021-04-19 12:00:01.710151,360,46,11:59 AM,72,0,11:57 AM,185,28,11:59 AM
2021-04-19 12:15:01.678483,360,42,12:14 PM,72,2,12:11 PM,185,29,12:13 PM
2021-04-19 12:30:02.934799,360,41,12:29 PM,72,2,12:26 PM,185,30,12:29 PM
2021-04-19 12:45:01.756847,360,43,12:44 PM,72,2,12:44 PM,185,33,12:44 PM
2021-04-19 13:00:01.614198,360,49,12:59 PM,72,2,12:58 PM,185,35,12:59 PM
2021-04-19 13:15:03.747293,360,58,1:14 PM,72,0,1:14 PM,185,34,1:15 PM
2021-04-19 13:30:02.056209,360,58,1:29 PM,72,0,1:25 PM,185,37,1:29 PM
2021-04-19 13:45:03.315359,360,58,1:44 PM,72,1,1:44 PM,185,36,1:43 PM
2021-04-19 14:00:01.765021,360,55,1:59 PM,72,1,1:59 PM,185,32,1:59 PM
2021-04-19 14:15:02.259568,360,50,2:14 PM,72,2,2:14 PM,185,35,2:14 PM
2021-04-19 14:30:01.854004,360,54,2:29 PM,72,5,2:29 PM,185,36,2:29 PM
2021-04-19 14:45:01.465466,360,53,2:41 PM,72,5,2:43 PM,185,33,2:44 PM
2021-04-19 15:00:02.214346,360,54,2:59 PM,72,5,2:59 PM,185,32,2:59 PM
2021-04-19 15:15:01.863735,360,53,3:14 PM,72,8,3:10 PM,185,37,3:12 PM
2021-04-19 15:30:01.593302,360,55,3:29 PM,72,8,3:26 PM,185,35,3:29 PM
2021-04-19 15:45:02.352061,360,52,3:44 PM,72,6,3:43 PM,185,45,3:44 PM
2021-04-19 16:00:02.225766,360,54,3:59 PM,72,6,3:58 PM,185,44,3:59 PM
2021-04-19 16:15:02.112029,360,67,4:14 PM,80,5,4:14 PM,205,51,4:14 PM
2021-04-19 16:30:03.481067,360,75,4:30 PM,80,7,4:29 PM,205,53,4:29 PM
2021-04-19 16:45:02.316722,360,75,4:39 PM,80,14,4:44 PM,205,69,4:43 PM
2021-04-19 17:00:02.276576,360,90,5:00 PM,80,12,4:59 PM,205,72,4:59 PM
2021-04-19 17:15:02.309538,360,93,5:14 PM,80,11,5:14 PM,205,81,5:14 PM
2021-04-19 17:30:01.626117,360,110,5:29 PM,80,14,5:29 PM,205,88,5:29 PM
2021-04-19 17:45:02.103932,360,117,5:44 PM,80,14,5:44 PM,205,102,5:44 PM
2021-04-19 18:00:03.645744,360,127,5:58 PM,80,11,5:58 PM,205,101,5:59 PM
2021-04-19 18:15:01.966208,360,144,6:14 PM,80,11,6:10 PM,205,103,6:14 PM
2021-04-19 18:30:02.919691,360,161,6:29 PM,80,7,6:29 PM,205,108,6:29 PM
2021-04-19 18:45:01.724475,360,180,6:44 PM,80,8,6:44 PM,205,96,6:44 PM
2021-04-19 19:00:01.509642,360,179,6:59 PM,80,10,6:59 PM,205,91,6:59 PM
2021-04-19 19:15:02.537794,360,195,7:14 PM,80,12,7:14 PM,205,100,7:14 PM
2021-04-19 19:30:04.508210,360,185,7:30 PM,80,19,7:30 PM,205,88,7:30 PM
2021-04-19 19:45:02.258465,360,188,7:44 PM,80,22,7:44 PM,205,84,7:44 PM
2021-04-19 20:00:02.220995,360,166,7:59 PM,80,24,7:57 PM,205,93,7:59 PM
2021-04-19 20:15:02.192632,360,171,8:15 PM,80,22,8:10 PM,205,96,8:14 PM
2021-04-19 20:30:02.210978,360,167,8:29 PM,80,14,8:26 PM,205,101,8:19 PM
2021-04-19 20:45:01.916200,360,163,8:44 PM,80,11,8:42 PM,205,91,8:44 PM
2021-04-19 21:00:01.901680,360,145,8:59 PM,80,12,8:59 PM,205,85,8:59 PM
2021-04-19 21:15:02.046496,360,127,9:14 PM,80,0,9:12 PM,205,66,9:14 PM
2021-04-19 21:30:00.989608,360,113,9:29 PM,80,0,9:20 PM,205,61,9:27 PM
2021-04-19 21:45:01.710166,360,88,9:42 PM,80,0,9:40 PM,205,48,9:42 PM
2021-04-19 22:00:02.408043,360,49,9:59 PM,80,0,9:50 PM,205,24,9:59 PM
2021-04-19 22:15:02.211228,360,33,10:13 PM,80,0,10:10 PM,205,17,10:11 PM
2021-04-19 22:30:01.813129,360,27,10:23 PM,80,0,10:21 PM,205,12,10:25 PM
2021-04-19 22:45:01.733671,360,19,10:41 PM,80,0,10:40 PM,205,10,10:41 PM
2021-04-19 23:00:02.574259,360,14,10:51 PM,80,0,10:50 PM,205,6,10:50 PM
2021-04-19 23:15:02.339602,360,11,11:10 PM,80,0,11:10 PM,205,5,11:11 PM
2021-04-19 23:30:01.835777,360,6,11:21 PM,80,0,11:20 PM,205,2,11:21 PM
2021-04-19 23:45:02.507218,360,4,11:40 PM,80,0,11:40 PM,205,1,11:41 PM
2021-04-20 00:00:02.160225,360,0,11:51 PM,80,0,11:51 PM,205,0,11:51 PM
2021-04-20 00:15:01.902485,360,0,12:10 AM,80,0,12:10 AM,205,0,12:10 AM
2021-04-20 00:30:01.883821,360,0,12:21 AM,80,0,12:20 AM,205,0,12:21 AM
2021-04-20 00:45:01.590923,360,0,12:40 AM,80,0,12:40 AM,205,0,12:40 AM
2021-04-20 01:00:01.576495,360,0,12:51 AM,80,0,12:51 AM,205,0,12:50 AM
2021-04-20 01:15:02.119892,360,0,1:10 AM,80,0,1:10 AM,205,0,1:10 AM
2021-04-20 01:30:02.209659,360,0,1:20 AM,80,0,1:20 AM,205,0,1:20 AM
2021-04-20 01:45:01.867482,360,0,1:41 AM,80,0,1:40 AM,205,0,1:40 AM
2021-04-20 02:00:02.932255,360,0,1:50 AM,80,0,1:50 AM,205,0,1:50 AM
2021-04-20 02:15:01.790044,360,0,2:10 AM,80,0,2:10 AM,205,0,2:11 AM
2021-04-20 02:30:01.782679,360,0,2:20 AM,80,0,2:20 AM,205,0,2:20 AM
2021-04-20 02:45:02.486092,360,0,2:40 AM,80,0,2:40 AM,205,0,2:40 AM
2021-04-20 03:00:02.282769,360,0,2:57 AM,80,0,2:50 AM,205,0,2:51 AM
2021-04-20 03:15:01.963324,360,0,3:10 AM,80,0,3:10 AM,205,0,3:10 AM
2021-04-20 03:30:01.646305,360,0,3:20 AM,80,0,3:10 AM,205,0,3:20 AM
2021-04-20 03:45:02.530220,360,0,3:40 AM,80,0,3:40 AM,205,0,3:40 AM
2021-04-20 04:00:01.644390,360,0,3:50 AM,80,0,3:50 AM,205,0,3:50 AM
2021-04-20 04:15:02.435533,360,0,4:10 AM,80,0,4:10 AM,205,0,4:10 AM
2021-04-20 04:30:01.773776,360,0,4:20 AM,80,0,4:21 AM,205,0,4:20 AM
2021-04-20 04:45:02.490595,360,0,4:40 AM,80,0,4:40 AM,205,0,4:40 AM
2021-04-20 05:00:02.407720,360,0,4:50 AM,80,0,4:50 AM,205,0,4:50 AM
2021-04-20 05:15:01.332537,360,0,5:10 AM,80,0,5:10 AM,205,0,5:10 AM
2021-04-20 05:30:01.604800,360,0,5:25 AM,80,0,5:25 AM,205,0,5:25 AM
2021-04-20 05:45:02.402693,360,0,5:44 AM,80,0,5:40 AM,205,0,5:40 AM
2021-04-20 06:00:03.306182,360,1,5:59 AM,80,0,5:58 AM,205,0,5:52 AM
2021-04-20 06:15:02.744810,360,15,6:14 AM,80,0,6:14 AM,205,11,6:14 AM
2021-04-20 06:30:05.008122,360,27,6:30 AM,80,0,6:29 AM,205,18,6:29 AM
2021-04-20 06:45:01.772501,360,37,6:44 AM,80,0,6:44 AM,205,27,6:44 AM
2021-04-20 07:00:02.417102,360,45,6:59 AM,80,0,6:56 AM,205,35,6:59 AM
2021-04-20 07:15:01.884121,360,57,7:14 AM,80,0,7:11 AM,205,42,7:12 AM
2021-04-20 07:30:06.787326,360,59,7:30 AM,80,0,7:30 AM,205,45,7:30 AM
2021-04-20 07:45:02.553086,360,55,7:44 AM,80,0,7:40 AM,205,52,7:43 AM
2021-04-20 08:00:01.707009,360,58,7:59 AM,80,0,7:57 AM,205,52,7:59 AM
2021-04-20 08:15:02.485003,360,57,8:13 AM,80,0,8:13 AM,205,49,8:14 AM
2021-04-20 08:30:02.324355,360,56,8:29 AM,80,0,8:27 AM,205,36,8:30 AM
2021-04-20 08:45:01.702810,360,34,8:43 AM,80,0,8:43 AM,205,28,8:43 AM
2021-04-20 09:00:02.446146,360,29,8:59 AM,80,0,8:59 AM,205,28,8:58 AM
2021-04-20 09:15:02.390137,360,33,9:14 AM,80,3,9:10 AM,205,25,9:14 AM
2021-04-20 09:30:02.485826,360,34,9:30 AM,80,4,9:28 AM,205,26,9:29 AM
2021-04-20 09:45:02.330096,360,31,9:44 AM,80,4,9:44 AM,205,25,9:44 AM
2021-04-20 10:00:01.991235,360,28,9:58 AM,80,4,9:52 AM,205,24,9:58 AM
2021-04-20 10:15:02.583038,360,34,10:14 AM,80,0,10:14 AM,205,21,10:14 AM
2021-04-20 10:30:01.685431,360,30,10:28 AM,80,2,10:27 AM,205,21,10:24 AM
2021-04-20 10:45:02.073639,360,32,10:44 AM,80,1,10:42 AM,205,24,10:44 AM
2021-04-20 11:00:01.699912,360,29,10:59 AM,80,1,10:59 AM,205,27,10:59 AM
2021-04-20 11:15:02.228370,360,32,11:14 AM,80,3,11:11 AM,205,26,11:12 AM
2021-04-20 11:30:01.888049,360,31,11:29 AM,80,3,11:21 AM,205,20,11:27 AM
2021-04-20 11:45:02.387215,360,33,11:45 AM,80,2,11:43 AM,205,18,11:44 AM
2021-04-20 12:00:01.768242,360,46,11:59 AM,80,3,11:59 AM,205,22,11:59 AM
2021-04-20 12:15:02.574742,360,50,12:14 PM,80,5,12:14 PM,205,33,12:14 PM
2021-04-20 12:30:02.858839,360,51,12:29 PM,80,6,12:29 PM,205,36,12:29 PM
2021-04-20 12:45:03.401112,360,47,12:44 PM,80,7,12:42 PM,205,38,12:44 PM
2021-04-20 13:00:03.704140,360,49,12:59 PM,80,7,12:58 PM,205,35,12:58 PM
2021-04-20 13:15:01.988106,360,47,1:13 PM,80,4,1:13 PM,205,34,1:13 PM
2021-04-20 13:30:01.963904,360,42,1:29 PM,80,4,1:29 PM,205,37,1:29 PM
2021-04-20 13:45:01.609069,360,45,1:44 PM,80,5,1:44 PM,205,35,1:44 PM
2021-04-20 14:00:02.470246,360,49,1:59 PM,80,5,2:00 PM,205,36,1:59 PM
2021-04-20 14:15:01.985739,360,46,2:14 PM,80,5,2:14 PM,205,35,2:14 PM
2021-04-20 14:30:02.305292,360,45,2:26 PM,80,4,2:27 PM,205,29,2:29 PM
2021-04-20 14:45:02.759321,360,37,2:44 PM,80,1,2:44 PM,205,25,2:43 PM
2021-04-20 15:00:05.483711,360,37,3:00 PM,80,0,3:00 PM,205,27,2:59 PM
2021-04-20 15:15:02.256412,360,33,3:14 PM,80,2,3:10 PM,205,25,3:13 PM
2021-04-20 15:30:01.089522,360,32,3:29 PM,80,5,3:27 PM,205,35,3:29 PM
2021-04-20 15:45:02.013407,360,47,3:44 PM,80,7,3:44 PM,205,36,3:44 PM
2021-04-20 16:00:04.364758,360,47,3:59 PM,80,9,3:55 PM,205,39,3:59 PM
2021-04-20 16:15:01.796136,360,58,4:14 PM,80,9,4:14 PM,205,40,4:14 PM
2021-04-20 16:30:02.121237,360,62,4:29 PM,80,10,4:29 PM,205,45,4:29 PM
2021-04-20 16:45:02.091134,360,78,4:44 PM,80,3,4:44 PM,205,54,4:44 PM
2021-04-20 17:00:04.592778,360,95,4:59 PM,80,5,4:59 PM,205,61,4:58 PM
2021-04-20 17:15:02.447807,360,114,5:14 PM,80,6,5:13 PM,205,68,5:14 PM
2021-04-20 17:30:01.948868,360,126,5:29 PM,80,10,5:29 PM,205,80,5:29 PM
